gold_sentence,comp_sentence,id,comp_id,gold_form,comp_form,gold_empty_type,comp_empty_type,lemma,morph,attachment,label_attachment,empty_token_sort,slash_number,gold_slashes,comp_slashes,slash_relation,slash_target,relation_match,pos_match,morph_match,gold_slash_rel,comp_slash_rel
385021,26978,5008621,10,строительства,строительства,,,true,true,true,true,true,true,0,0,no slash,no slash,narg:narg,Nb:Nb,-s---ng--i:-s---ng--i,no slash,no slash
385021,26978,5008622,11,государства,государства,,,true,true,true,true,true,true,0,0,no slash,no slash,narg:narg,Nb:Nb,-s---ng--i:-s---ng--i,no slash,no slash
385021,26978,5008623,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385022,39349,5008624,1,Тем не менее,Тем не менее,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385022,39349,5008625,2,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385022,39349,5008626,3,России,России,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Ne:Ne,-s---fl--i:-s---fl--i,no slash,no slash
385022,39349,5008627,4,эту,эту,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Pd:Pd,-s---fa--i:-s---fa--i,no slash,no slash
385022,39349,5008628,5,версию,версию,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-s---fa--i:-s---fa--i,no slash,no slash
385022,39349,5008629,6,до сих пор,до сих пор,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385022,39349,5008630,7,энергично,энергично,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385022,39349,5008631,8,пропагандирует,пропагандирует,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spia----i:3spia----i,no slash,no slash
385022,39349,5008632,9,протодиакон,протодиакон,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385022,39349,5008633,10,Андрей,Андрей,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,Ne:Ne,-s---mn--i:-s---mn--i,no slash,no slash
385022,39349,5008634,11,Кураев,Кураев,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,Ne:Ne,-s---mn--i:-s---mn--i,no slash,no slash
385023,26707,5008635,1,Эксперимент,Эксперимент,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385023,26707,5008636,2,продлится,продлится,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spim----i:3spim----i,no slash,no slash
385023,26707,5008637,3,в течение,в течение,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385023,26707,5008638,4,трех,трех,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ma:Ma,-x---xg--i:-x---xg--i,no slash,no slash
385023,26707,5008639,5,лет,лет,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385023,26707,5008640,6,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,C-:C-,---------n:---------n,no slash,no slash
385023,26707,5008641,7,рассчитан,рассчитан,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,V-:V-,-suppmn-si:-suppmn-si,xsub,xsub
385023,26707,5008642,8,на,на,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385023,26707,5008643,9,студентов,студентов,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---ma--i:-p---ma--i,no slash,no slash
385023,26707,5008644,10,гос,гос,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---xxpwi:-s---xxpwi,no slash,no slash
385023,26707,5008645,11,вузов,вузов,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385023,26707,5008646,12,с,с,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385023,26707,5008647,13,аккредитацией,аккредитацией,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fi--i:-s---fi--i,no slash,no slash
385023,26707,5008648,14,не,не,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385023,26707,5008649,15,менее,менее,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Df:Df,---------n:---------n,no slash,no slash
385023,26707,5008650,16,пяти,пяти,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ma:Ma,-x---xg--i:-x---xg--i,no slash,no slash
385023,26707,5008651,17,лет,лет,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385023,26707,5008652,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385024,46002,5008653,1,Уровень,Уровень,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385024,46002,5008654,2,коррупции,коррупции,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385024,46002,5008655,3,значительно,значительно,,,true,true,true,false,true,true,0,0,no slash,no slash,adv:aux,Df:Df,---------n:---------n,no slash,no slash
385024,46002,5008656,4,повышался,повышался,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,-sspmmn-si:-sspmmn-si,no slash,no slash
385024,46002,5008657,5,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385024,46002,5008658,6,период,период,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---ma--i:-s---ma--i,no slash,no slash
385024,46002,5008659,7,заморозков,заморозков,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385024,46002,5008660,8,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,C-:C-,---------n:---------n,no slash,no slash
385024,46002,5008661,9,уменьшался,уменьшался,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,-sspmmn-si:-sspmmn-si,no slash,no slash
385024,46002,5008662,10,при,при,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385024,46002,5008663,11,наступлении,наступлении,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---nl--i:-s---nl--i,no slash,no slash
385024,46002,5008664,12,очередной,очередной,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---fgpwi:-s---fgpwi,no slash,no slash
385024,46002,5008665,13,оттепели,оттепели,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385025,52078,5008666,1,Доброго,Доброго,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mgpwi:-s---mgpwi,no slash,no slash
385025,52078,5008667,2,вам,вам,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pp:Pp,2p---xd--i:2p---xd--i,no slash,no slash
385025,52078,5008668,3,дня,дня,,,true,true,false,false,true,false,0,1,extra slash,extra slash,obj:xobj,Nb:Nb,-s---mg--i:-s---mg--i,no slash,xsub
385025,52078,5008669,4,господа,господа,,,true,true,false,false,true,true,0,0,no slash,no slash,voc:sub,Nb:Nb,-p---mn--i:-p---mn--i,no slash,no slash
385025,52078,5008670,5,и,и,,,true,true,false,false,true,true,0,0,no slash,no slash,obj:pred,C-:C-,---------n:---------n,no slash,no slash
385025,52078,5008671,6,удачной,удачной,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---fgpwi:-s---fgpwi,no slash,no slash
385025,52078,5008672,7,рабочей,рабочей,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---fgpwi:-s---fgpwi,no slash,no slash
385025,52078,5008673,8,недели,недели,,,true,true,false,false,true,true,0,0,no slash,no slash,obj:sub,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385025,52078,5008674,1000,,,V,V,true,true,false,false,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385025,52078,no match,1001,no match,,no match,V,no match,no match,no match,no match,no match,no match,no match,0,no match,no match,no match,no match
385025,52078,no match,1002,no match,,no match,V,no match,no match,no match,no match,no match,no match,no match,0,no match,no match,no match,no match
385026,32950,5008677,1,Анализ,Анализ,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385026,32950,5008678,2,всех,всех,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Px:Px,-p---xg--i:-p---xg--i,no slash,no slash
385026,32950,5008679,3,этих,этих,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Pd:Pd,-p---xg--i:-p---xg--i,no slash,no slash
385026,32950,5008680,4,систем,систем,,,true,true,true,true,true,true,0,0,no slash,no slash,narg:narg,Nb:Nb,-p---fg--i:-p---fg--i,no slash,no slash
385026,32950,5008681,5,понадобился,понадобился,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,-sspmmn-si:-sspmmn-si,no slash,no slash
385026,32950,5008682,6,чтобы,чтобы,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,G-:G-,---------n:---------n,no slash,no slash
385026,32950,5008683,7,оценить,оценить,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,---na----i:---na----i,no slash,no slash
385026,32950,5008684,8,для,для,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385026,32950,5008685,9,каждой,каждой,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Px:Px,-s---fg--i:-s---fg--i,no slash,no slash
385026,32950,5008686,10,из,из,,,true,true,true,true,true,true,0,0,no slash,no slash,part:part,R-:R-,---------n:---------n,no slash,no slash
385026,32950,5008687,11,них,них,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pp:Pp,3p---xg--i:3p---xg--i,no slash,no slash
385026,32950,5008688,12,так,так,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385026,32950,5008689,13,называемую,называемую,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,V-:V-,-spppfa-wi:-spppfa-wi,no slash,no slash
385026,32950,5008690,14,условную,условную,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---fapwi:-s---fapwi,no slash,no slash
385026,32950,5008691,15,энтропию,энтропию,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-s---fa--i:-s---fa--i,no slash,no slash
385027,37233,5008692,1,Ну,Ну,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,Df:Df,---------n:---------n,xsub,xsub
385027,37233,5008693,2,у,у,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385027,37233,5008694,3,меня,меня,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pp:Pp,1s---mg--i:1s---mg--i,no slash,no slash
385027,37233,5008695,4,еще,еще,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385027,37233,5008696,5,есть,есть,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spia----i:3spia----i,no slash,no slash
385027,37233,5008697,6,мой,мой,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ps:Ps,1s---mn--i:1s---mn--i,no slash,no slash
385027,37233,5008698,7,особый,особый,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mnpwi:-s---mnpwi,no slash,no slash
385027,37233,5008699,8,интерес,интерес,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385027,37233,5008700,9,увидеть,увидеть,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,V-:V-,---na----i:---na----i,no slash,no slash
385027,37233,5008701,10,кротовые,кротовые,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-p---xapwi:-p---xapwi,no slash,no slash
385027,37233,5008702,11,норы,норы,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-p---fa--i:-p---fa--i,no slash,no slash
385027,37233,5008703,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,parpred:parpred,:,:,no slash,no slash
385028,23717,5008704,1,Скверный,Скверный,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mnpwi:-s---mnpwi,no slash,no slash
385028,23717,5008705,2,анекдот,анекдот,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385028,23717,5008706,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385029,48524,5008707,1,По,По,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,R-:R-,---------n:---------n,xsub,xsub
385029,48524,5008708,2,заявлению,заявлению,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---nd--i:-s---nd--i,no slash,no slash
385029,48524,5008709,3,пресс-секретаря,пресс-секретаря,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385029,48524,5008710,4,американского,американского,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mgpwi:-s---mgpwi,no slash,no slash
385029,48524,5008711,5,Центра,Центра,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ne:Ne,-s---mg--i:-s---mg--i,no slash,no slash
385029,48524,5008712,6,по,по,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385029,48524,5008713,7,контролю,контролю,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---md--i:-s---md--i,no slash,no slash
385029,48524,5008714,8,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,C-:C-,---------n:---------n,no slash,no slash
385029,48524,5008715,9,профилактике,профилактике,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fd--i:-s---fd--i,no slash,no slash
385029,48524,5008716,10,заболеваний,заболеваний,,,true,true,true,true,true,true,0,0,no slash,no slash,narg:narg,Nb:Nb,-p---ng--i:-p---ng--i,no slash,no slash
385029,48524,5008717,11,необходимое,необходимое,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---nnpwi:-s---nnpwi,no slash,no slash
385029,48524,5008718,12,количество,количество,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---nn--i:-s---nn--i,no slash,no slash
385029,48524,5008719,13,вакцины,вакцины,,,true,true,true,false,true,true,0,0,no slash,no slash,part:atr,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385029,48524,5008720,14,уже,уже,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385029,48524,5008721,15,доставлено,доставлено,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,V-:V-,-suppnn-si:-suppnn-si,xsub,xsub
385029,48524,5008722,16,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385029,48524,5008723,17,больницы,больницы,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---fa--i:-p---fa--i,no slash,no slash
385029,48524,5008724,18,городов,городов,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385029,48524,5008725,19,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385029,48524,5008726,20,которых,которых,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pr:Pr,-p---xl--i:-p---xl--i,no slash,no slash
385029,48524,5008727,21,будет,будет,,,true,true,true,true,true,true,0,0,no slash,no slash,rel:rel,V-:V-,3sfia----i:3sfia----i,no slash,no slash
385029,48524,5008728,22,проводиться,проводиться,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,V-:V-,---np----i:---np----i,xsub,xsub
385029,48524,5008729,23,вакцинация,вакцинация,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---fn--i:-s---fn--i,no slash,no slash
385029,48524,5008730,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385029,48524,5008731,1001,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,parpred:parpred,:,:,no slash,no slash
385030,32569,5008732,1,В,В,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,R-:R-,---------n:---------n,xsub,xsub
385030,32569,5008733,2,стене,стене,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fl--i:-s---fl--i,no slash,no slash
385030,32569,5008734,3,у,у,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385030,32569,5008735,4,ножного,ножного,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---mgpwi:-s---mgpwi,no slash,no slash
385030,32569,5008736,5,конца,конца,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385030,32569,5008737,6,диванов,диванов,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385030,32569,5008738,7,телеэкран,телеэкран,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385030,32569,5008739,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385032,48606,5008780,1,Визит,Визит,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385032,48606,5008781,2,премьер-министра,премьер-министра,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385032,48606,5008782,3,Ливана,Ливана,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Ne:Ne,-s---mg--i:-s---mg--i,no slash,no slash
385032,48606,5008783,4,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385032,48606,5008784,5,Россию,Россию,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Ne:Ne,-s---fa--i:-s---fa--i,no slash,no slash
385032,48606,5008785,6,продлится,продлится,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spim----i:3spim----i,no slash,no slash
385032,48606,5008786,7,три,три,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Ma:Ma,-x---xa--i:-x---xa--i,no slash,no slash
385032,48606,5008787,8,дня,дня,,,true,true,true,true,true,true,0,0,no slash,no slash,part:part,Nb:Nb,-s---mg--i:-s---mg--i,no slash,no slash
385033,31221,5008788,1,Что,Что,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Pi:Pi,-s---na--i:-s---na--i,no slash,no slash
385033,31221,5008789,2,это,это,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pd:Pd,-s---nn--i:-s---nn--i,no slash,no slash
385033,31221,5008790,3,значит,значит,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,3spia----i:3spia----i,no slash,no slash
385034,24116,5008791,1,Во,Во,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385034,24116,5008792,2,всем,всем,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Px:Px,-s---ml--i:-s---ml--i,no slash,no slash
385034,24116,5008793,3,мире,мире,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---ml--i:-s---ml--i,no slash,no slash
385034,24116,5008794,4,не,не,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385034,24116,5008795,5,принято,принято,,,true,true,true,true,true,true,1,1,true,true,xobj:xobj,A-:A-,-s---nnpsi:-s---nnpsi,xsub,xsub
385034,24116,5008796,6,относить,относить,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,V-:V-,---na----i:---na----i,no slash,no slash
385034,24116,5008797,7,к,к,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385034,24116,5008798,8,бизнес-образованию,бизнес-образованию,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---nd--i:-s---nd--i,no slash,no slash
385034,24116,5008799,9,бакалавриат,бакалавриат,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-s---ma--i:-s---ma--i,no slash,no slash
385034,24116,5008800,10,говорит,говорит,,,true,true,true,true,true,true,0,0,no slash,no slash,parpred:parpred,V-:V-,3spia----i:3spia----i,no slash,no slash
385034,24116,5008801,11,Андрей,Андрей,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Ne:Ne,-s---mn--i:-s---mn--i,no slash,no slash
385034,24116,5008802,12,Волков,Волков,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,Ne:Ne,-s---mn--i:-s---mn--i,no slash,no slash
385034,24116,5008803,13,ректор,ректор,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,Nb:Nb,-s---mn--i:-s---mn--i,no slash,no slash
385034,24116,5008804,14,Московской,Московской,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---fgpwi:-s---fgpwi,no slash,no slash
385034,24116,5008805,15,школы,школы,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---fg--i:-s---fg--i,no slash,no slash
385034,24116,5008806,16,управления,управления,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,Nb:Nb,-s---ng--i:-s---ng--i,no slash,no slash
385034,24116,5008807,17,Сколково,Сколково,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,Ne:Ne,-s---nn--i:-s---nn--i,no slash,no slash
385034,24116,5008808,1000,,,V,V,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,:,:,no slash,no slash
385035,2673,5008809,1,Они,Они,,,true,true,true,true,true,true,0,0,no slash,no slash,sub:sub,Pp:Pp,3p---xn--i:3p---xn--i,no slash,no slash
385035,2673,5008810,2,открыли,открыли,,,true,true,true,true,true,true,0,0,no slash,no slash,pred:pred,V-:V-,-pspaxn-si:-pspaxn-si,no slash,no slash
385035,2673,5008811,3,нам,нам,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pp:Pp,1p---xd--i:1p---xd--i,no slash,no slash
385035,2673,5008812,4,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,R-:R-,---------n:---------n,no slash,no slash
385035,2673,5008813,5,мрачной,мрачной,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---flpwi:-s---flpwi,no slash,no slash
385035,2673,5008814,6,непостижимой,непостижимой,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-s---flpwi:-s---flpwi,no slash,no slash
385035,2673,5008815,7,бездне,бездне,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-s---fl--i:-s---fl--i,no slash,no slash
385035,2673,5008816,8,всего,всего,,,true,true,true,true,true,true,0,0,no slash,no slash,adv:adv,Df:Df,---------n:---------n,no slash,no slash
385035,2673,5008817,9,лишь,лишь,,,true,true,true,true,true,true,0,0,no slash,no slash,aux:aux,Df:Df,---------n:---------n,no slash,no slash
385035,2673,5008818,10,несколько,несколько,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Ma:Ma,-x---xa--i:-x---xa--i,no slash,no slash
385035,2673,5008819,11,аккордов,аккордов,,,true,true,true,true,true,true,0,0,no slash,no slash,part:part,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385035,2673,5008820,12,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,C-:C-,---------n:---------n,no slash,no slash
385035,2673,5008821,13,слов,слов,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Nb:Nb,-p---ng--i:-p---ng--i,no slash,no slash
385035,2673,5008822,14,способных,способных,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,A-:A-,-p---xgpwi:-p---xgpwi,no slash,no slash
385035,2673,5008823,15,примирить,примирить,,,true,true,true,true,true,true,0,0,no slash,no slash,comp:comp,V-:V-,---na----i:---na----i,no slash,no slash
385035,2673,5008824,16,миллионы,миллионы,,,true,true,true,true,true,true,0,0,no slash,no slash,obj:obj,Ma:Ma,-p---ma--i:-p---ma--i,no slash,no slash
385035,2673,5008825,17,людей,людей,,,true,true,true,true,true,true,0,0,no slash,no slash,part:part,Nb:Nb,-p---mg--i:-p---mg--i,no slash,no slash
385035,2673,5008826,18,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385035,2673,5008827,19,кальсонах,кальсонах,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---fl--i:-p---fl--i,no slash,no slash
385035,2673,5008828,20,и,и,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,C-:C-,---------n:---------n,no slash,no slash
385035,2673,5008829,21,с,с,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385035,2673,5008830,22,топорами,топорами,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---mi--i:-p---mi--i,no slash,no slash
385035,2673,5008831,23,в,в,,,true,true,true,true,true,true,0,0,no slash,no slash,atr:atr,R-:R-,---------n:---------n,no slash,no slash
385035,2673,5008832,24,руках,руках,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Nb:Nb,-p---fl--i:-p---fl--i,no slash,no slash
385035,2673,5008833,25,с,с,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,R-:R-,---------n:---------n,no slash,no slash
385035,2673,5008834,26,тем,тем,,,true,true,true,true,true,true,0,0,no slash,no slash,obl:obl,Pd:Pd,-s---ni--i:-s---ni--i,no slash,no slash
385035,2673,5008835,27,что,что,,,true,true,true,true,true,true,0,0,no slash,no slash,apos:apos,G-:G-,---------n:---------n,no slash,no slash
